"Time (LCLG)","Lat (deg)","Lon (deg)","Alt (km)"
8 Sep 2017 13:08:00.640,69.608,-78.933,519.910648
8 Sep 2017 13:09:00.640,66.053,-82.631,519.815459
8 Sep 2017 13:10:00.640,62.438,-85.477,519.618505
8 Sep 2017 13:11:00.640,58.784,-87.762,519.332413
8 Sep 2017 13:12:00.640,55.102,-89.658,518.971431
8 Sep 2017 13:13:00.640,51.400,-91.276,518.551148
8 Sep 2017 13:14:00.640,47.682,-92.689,518.088182
8 Sep 2017 13:15:00.640,43.951,-93.948,517.599858
8 Sep 2017 13:16:00.640,40.210,-95.087,517.103864
8 Sep 2017 13:17:00.640,36.461,-96.134,516.617904
8 Sep 2017 13:18:00.640,32.704,-97.108,516.159343
8 Sep 2017 13:19:00.640,28.942,-98.023,515.744867
8 Sep 2017 13:20:00.640,25.174,-98.893,515.390140
8 Sep 2017 13:21:00.640,21.402,-99.725,515.109491
8 Sep 2017 13:22:00.640,17.627,-100.528,514.915618
8 Sep 2017 13:23:00.640,13.849,-101.308,514.819320
8 Sep 2017 13:24:00.640,10.069,-102.072,514.829274
8 Sep 2017 13:25:00.640,6.288,-102.824,514.951840
8 Sep 2017 13:26:00.640,2.506,-103.568,515.190915
8 Sep 2017 13:27:00.640,-1.276,-104.310,515.547843
8 Sep 2017 13:28:00.640,-5.058,-105.053,516.021356
8 Sep 2017 13:29:00.640,-8.838,-105.802,516.607583
8 Sep 2017 13:30:00.640,-12.616,-106.561,517.300103
8 Sep 2017 13:31:00.640,-16.391,-107.335,518.090042
8 Sep 2017 13:32:00.640,-20.164,-108.129,518.966228
8 Sep 2017 13:33:00.640,-23.932,-108.951,519.915380
8 Sep 2017 13:34:00.640,-27.696,-109.806,520.922346
8 Sep 2017 13:35:00.640,-31.454,-110.703,521.970366
8 Sep 2017 13:36:00.640,-35.205,-111.655,523.041379
8 Sep 2017 13:37:00.640,-38.950,-112.674,524.116337
8 Sep 2017 13:38:00.640,-42.686,-113.778,525.175547
8 Sep 2017 13:39:00.640,-46.411,-114.991,526.199028
8 Sep 2017 13:40:00.640,-50.125,-116.343,527.166860
8 Sep 2017 13:41:00.640,-53.824,-117.881,528.059538
8 Sep 2017 13:42:00.640,-57.503,-119.666,528.858326
8 Sep 2017 13:43:00.640,-61.157,-121.793,529.545584
8 Sep 2017 13:44:00.640,-64.777,-124.408,530.105085
8 Sep 2017 13:45:00.640,-68.345,-127.750,530.522303
8 Sep 2017 13:46:00.640,-71.834,-132.225,530.784685
8 Sep 2017 13:47:00.640,-75.187,-138.578,530.881871
8 Sep 2017 13:48:00.640,-78.291,-148.226,530.805900
8 Sep 2017 13:49:00.640,-80.888,-163.759,530.551362
8 Sep 2017 13:50:00.640,-82.435,172.020,530.115523
8 Sep 2017 13:51:00.640,-82.274,143.169,529.498395
8 Sep 2017 13:52:00.640,-80.491,120.487,528.702773
8 Sep 2017 13:53:00.640,-77.775,106.211,527.734226
8 Sep 2017 13:54:00.640,-74.611,97.280,526.601042
8 Sep 2017 13:55:00.640,-71.223,91.328,525.314129
8 Sep 2017 13:56:00.640,-67.711,87.089,523.886880
8 Sep 2017 13:57:00.640,-64.125,83.896,522.334986
8 Sep 2017 13:58:00.640,-60.489,81.378,520.676223
8 Sep 2017 13:59:00.640,-56.820,79.319,518.930193
8 Sep 2017 14:00:00.640,-53.125,77.582,517.118036
8 Sep 2017 14:01:00.640,-49.412,76.080,515.262112
8 Sep 2017 14:02:00.640,-45.682,74.753,513.385660
8 Sep 2017 14:03:00.640,-41.940,73.561,511.512439
8 Sep 2017 14:04:00.640,-38.188,72.472,509.666350
8 Sep 2017 14:05:00.640,-34.426,71.465,507.871057
8 Sep 2017 14:06:00.640,-30.656,70.523,506.149604
8 Sep 2017 14:07:00.640,-26.879,69.632,504.524036
8 Sep 2017 14:08:00.640,-23.096,68.783,503.015041
8 Sep 2017 14:09:00.640,-19.308,67.965,501.641601
8 Sep 2017 14:10:00.640,-15.516,67.173,500.420680
8 Sep 2017 14:11:00.640,-11.721,66.401,499.366937
8 Sep 2017 14:12:00.640,-7.922,65.642,498.492489
8 Sep 2017 14:13:00.640,-4.122,64.892,497.806705
8 Sep 2017 14:14:00.640,-0.320,64.147,497.316062
8 Sep 2017 14:15:00.640,3.482,63.403,497.024043
8 Sep 2017 14:16:00.640,7.284,62.654,496.931097
8 Sep 2017 14:17:00.640,11.085,61.897,497.034647
8 Sep 2017 14:18:00.640,14.884,61.127,497.329162
8 Sep 2017 14:19:00.640,18.680,60.338,497.806274
8 Sep 2017 14:20:00.640,22.473,59.524,498.454950
8 Sep 2017 14:21:00.640,26.262,58.680,499.261711
8 Sep 2017 14:22:00.640,30.046,57.795,500.210891
8 Sep 2017 14:23:00.640,33.823,56.861,501.284934
8 Sep 2017 14:24:00.640,37.594,55.864,502.464721
8 Sep 2017 14:25:00.640,41.356,54.787,503.729919
8 Sep 2017 14:26:00.640,45.108,53.611,505.059352
8 Sep 2017 14:27:00.640,48.849,52.305,506.431368
8 Sep 2017 14:28:00.640,52.575,50.829,507.824228
8 Sep 2017 14:29:00.640,56.282,49.127,509.216470
8 Sep 2017 14:30:00.640,59.966,47.116,510.587276
8 Sep 2017 14:31:00.640,63.617,44.668,511.916817
8 Sep 2017 14:32:00.640,67.223,41.578,513.186572
8 Sep 2017 14:33:00.640,70.758,37.499,514.379626
8 Sep 2017 14:34:00.640,74.177,31.813,515.480931
8 Sep 2017 14:35:00.640,77.390,23.344,516.477533
8 Sep 2017 14:36:00.640,80.191,9.875,517.358760
8 Sep 2017 14:37:00.640,82.132,-11.755,518.116369
8 Sep 2017 14:38:00.640,82.513,-40.466,518.744652
8 Sep 2017 14:39:00.640,81.132,-65.748,519.240492
8 Sep 2017 14:40:00.640,78.613,-82.212,519.603385
8 Sep 2017 14:41:00.640,75.538,-92.388,519.835406
8 Sep 2017 14:42:00.640,72.194,-99.029,519.941139
8 Sep 2017 14:43:00.640,68.705,-103.669,519.927562
8 Sep 2017 14:44:00.640,65.132,-107.112,519.803891
8 Sep 2017 14:45:00.640,61.506,-109.793,519.581385
8 Sep 2017 14:46:00.640,57.844,-111.964,519.273117
8 Sep 2017 14:47:00.640,54.157,-113.781,518.893714
8 Sep 2017 14:48:00.640,50.450,-115.340,518.459065
8 Sep 2017 14:49:00.640,46.728,-116.710,517.986008
8 Sep 2017 14:50:00.640,42.995,-117.935,517.492003
8 Sep 2017 14:51:00.640,39.251,-119.049,516.994782
8 Sep 2017 14:52:00.640,35.500,-120.076,516.512006
8 Sep 2017 14:53:00.640,31.742,-121.033,516.060909
8 Sep 2017 14:54:00.640,27.978,-121.936,515.657955
8 Sep 2017 14:55:00.640,24.209,-122.795,515.318508
8 Sep 2017 14:56:00.640,20.437,-123.619,515.056515
8 Sep 2017 14:57:00.640,16.661,-124.415,514.884225
8 Sep 2017 14:58:00.640,12.882,-125.191,514.811924
8 Sep 2017 14:59:00.640,9.102,-125.951,514.847722
8 Sep 2017 15:00:00.640,5.320,-126.701,514.997374
8 Sep 2017 15:01:00.640,1.538,-127.444,515.264143
8 Sep 2017 15:02:00.640,-2.244,-128.186,515.648715
8 Sep 2017 15:03:00.640,-6.025,-128.930,516.149167
8 Sep 2017 15:04:00.640,-9.805,-129.681,516.760979
8 Sep 2017 15:05:00.640,-13.582,-130.443,517.477100
8 Sep 2017 15:06:00.640,-17.357,-131.222,518.288062
8 Sep 2017 15:07:00.640,-21.128,-132.023,519.182144
8 Sep 2017 15:08:00.640,-24.896,-132.852,520.145571
8 Sep 2017 15:09:00.640,-28.658,-133.717,521.162761
8 Sep 2017 15:10:00.640,-32.414,-134.627,522.216601
8 Sep 2017 15:11:00.640,-36.164,-135.595,523.288752
8 Sep 2017 15:12:00.640,-39.907,-136.634,524.359977
8 Sep 2017 15:13:00.640,-43.640,-137.763,525.410481
8 Sep 2017 15:14:00.640,-47.363,-139.008,526.420270
8 Sep 2017 15:15:00.640,-51.073,-140.403,527.369502
8 Sep 2017 15:16:00.640,-54.767,-141.997,528.238843
8 Sep 2017 15:17:00.640,-58.441,-143.859,529.009809
8 Sep 2017 15:18:00.640,-62.088,-146.094,529.665095
8 Sep 2017 15:19:00.640,-65.696,-148.868,530.188887
8 Sep 2017 15:20:00.640,-69.247,-152.451,530.567142
8 Sep 2017 15:21:00.640,-72.708,-157.317,530.787848
8 Sep 2017 15:22:00.640,-76.013,-164.341,530.841244
8 Sep 2017 15:23:00.640,-79.020,-175.195,530.720009
8 Sep 2017 15:24:00.640,-81.413,167.225,530.419408
8 Sep 2017 15:25:00.640,-82.572,140.942,529.937402
8 Sep 2017 15:26:00.640,-81.946,112.799,529.274715
8 Sep 2017 15:27:00.640,-79.859,92.454,528.434852
8 Sep 2017 15:28:00.640,-76.995,79.847,527.424082
8 Sep 2017 15:29:00.640,-73.759,71.851,526.251372
8 Sep 2017 15:30:00.640,-70.333,66.427,524.928278
8 Sep 2017 15:31:00.640,-66.798,62.504,523.468795
8 Sep 2017 15:32:00.640,-63.197,59.512,521.889166
8 Sep 2017 15:33:00.640,-59.552,57.128,520.207656
8 Sep 2017 15:34:00.640,-55.876,55.161,518.444281
8 Sep 2017 15:35:00.640,-52.176,53.492,516.620519
8 Sep 2017 15:36:00.640,-48.458,52.040,514.758982
8 Sep 2017 15:37:00.640,-44.725,50.751,512.883070
8 Sep 2017 15:38:00.640,-40.980,49.587,511.016604
8 Sep 2017 15:39:00.640,-37.225,48.522,509.183455
8 Sep 2017 15:40:00.640,-33.460,47.533,507.407152
8 Sep 2017 15:41:00.640,-29.689,46.605,505.710512
8 Sep 2017 15:42:00.640,-25.910,45.725,504.115254
8 Sep 2017 15:43:00.640,-22.126,44.885,502.641651
8 Sep 2017 15:44:00.640,-18.337,44.074,501.308185
8 Sep 2017 15:45:00.640,-14.544,43.288,500.131246
8 Sep 2017 15:46:00.640,-10.748,42.519,499.124852
8 Sep 2017 15:47:00.640,-6.949,41.763,498.300421
8 Sep 2017 15:48:00.640,-3.148,41.015,497.666582
8 Sep 2017 15:49:00.640,0.654,40.271,497.229040
8 Sep 2017 15:50:00.640,4.456,39.526,496.990494
8 Sep 2017 15:51:00.640,8.258,38.775,496.950600
8 Sep 2017 15:52:00.640,12.058,38.015,497.106009
8 Sep 2017 15:53:00.640,15.857,37.241,497.450436
8 Sep 2017 15:54:00.640,19.652,36.446,497.974804
8 Sep 2017 15:55:00.640,23.444,35.625,498.667419
8 Sep 2017 15:56:00.640,27.232,34.771,499.514209
8 Sep 2017 15:57:00.640,31.014,33.875,500.498983
8 Sep 2017 15:58:00.640,34.790,32.926,501.603745
8 Sep 2017 15:59:00.640,38.558,31.910,502.809025
8 Sep 2017 16:00:00.640,42.318,30.811,504.094231
8 Sep 2017 16:01:00.640,46.068,29.604,505.438021
8 Sep 2017 16:02:00.640,49.805,28.259,506.818683
8 Sep 2017 16:03:00.640,53.526,26.732,508.214505
8 Sep 2017 16:04:00.640,57.228,24.960,509.604153
8 Sep 2017 16:05:00.640,60.905,22.852,510.967028
8 Sep 2017 16:06:00.640,64.546,20.263,512.283602
8 Sep 2017 16:07:00.640,68.136,16.960,513.535738
8 Sep 2017 16:08:00.640,71.647,12.544,514.706971
8 Sep 2017 16:09:00.640,75.025,6.289,515.782771
8 Sep 2017 16:10:00.640,78.158,-3.194,516.750750
8 Sep 2017 16:11:00.640,80.796,-18.460,517.600847
8 Sep 2017 16:12:00.640,82.404,-42.418,518.325460
8 Sep 2017 16:13:00.640,82.311,-71.391,518.919542
8 Sep 2017 16:14:00.640,80.566,-94.441,519.380648
8 Sep 2017 16:15:00.640,77.863,-108.968,519.708941
8 Sep 2017 16:16:00.640,74.701,-118.031,519.907150
8 Sep 2017 16:17:00.640,71.311,-124.052,519.980489
8 Sep 2017 16:18:00.640,67.797,-128.329,519.936530
8 Sep 2017 16:19:00.640,64.208,-131.544,519.785036
8 Sep 2017 16:20:00.640,60.572,-134.076,519.537760
8 Sep 2017 16:21:00.640,56.902,-136.144,519.208205
8 Sep 2017 16:22:00.640,53.209,-137.887,518.811356
8 Sep 2017 16:23:00.640,49.499,-139.393,518.363382
8 Sep 2017 16:24:00.640,45.774,-140.722,517.881321
8 Sep 2017 16:25:00.640,42.038,-141.916,517.382744
8 Sep 2017 16:26:00.640,38.292,-143.005,516.885407
8 Sep 2017 16:27:00.640,34.539,-144.012,516.406904
8 Sep 2017 16:28:00.640,30.779,-144.955,515.964314
8 Sep 2017 16:29:00.640,27.014,-145.845,515.573860
8 Sep 2017 16:30:00.640,23.244,-146.694,515.250583
8 Sep 2017 16:31:00.640,19.471,-147.511,515.008033
8 Sep 2017 16:32:00.640,15.694,-148.302,514.857988
8 Sep 2017 16:33:00.640,11.915,-149.073,514.810210
8 Sep 2017 16:34:00.640,8.134,-149.830,514.872233
8 Sep 2017 16:35:00.640,4.352,-150.577,515.049194
8 Sep 2017 16:36:00.640,0.570,-151.320,515.343714
8 Sep 2017 16:37:00.640,-3.212,-152.062,515.755825
8 Sep 2017 16:38:00.640,-6.992,-152.807,516.282947
8 Sep 2017 16:39:00.640,-10.772,-153.561,516.919913
8 Sep 2017 16:40:00.640,-14.549,-154.327,517.659053
8 Sep 2017 16:41:00.640,-18.323,-155.110,518.490314
8 Sep 2017 16:42:00.640,-22.093,-155.918,519.401437
8 Sep 2017 16:43:00.640,-25.859,-156.755,520.378171
8 Sep 2017 16:44:00.640,-29.620,-157.631,521.404522
8 Sep 2017 16:45:00.640,-33.375,-158.555,522.463042
8 Sep 2017 16:46:00.640,-37.123,-159.539,523.535137
8 Sep 2017 16:47:00.640,-40.863,-160.599,524.601401
8 Sep 2017 16:48:00.640,-44.594,-161.755,525.641962
8 Sep 2017 16:49:00.640,-48.314,-163.035,526.636835
8 Sep 2017 16:50:00.640,-52.021,-164.476,527.566280
8 Sep 2017 16:51:00.640,-55.710,-166.130,528.411153
8 Sep 2017 16:52:00.640,-59.378,-168.076,529.153245
8 Sep 2017 16:53:00.640,-63.016,-170.431,529.775607
8 Sep 2017 16:54:00.640,-66.612,-173.380,530.262855
8 Sep 2017 16:55:00.640,-70.144,-177.235,530.601445
8 Sep 2017 16:56:00.640,-73.573,177.453,530.779924
8 Sep 2017 16:57:00.640,-76.820,169.652,530.789138
8 Sep 2017 16:58:00.640,-79.710,157.397,530.622417
8 Sep 2017 16:59:00.640,-81.858,137.583,530.275706
8 Sep 2017 17:00:00.640,-82.586,109.713,529.747669
8 Sep 2017 17:01:00.640,-81.521,83.015,529.039740
8 Sep 2017 17:02:00.640,-79.178,64.936,528.156132
8 Sep 2017 17:03:00.640,-76.192,53.778,527.103811
8 Sep 2017 17:04:00.640,-72.896,46.586,525.892416
8 Sep 2017 17:05:00.640,-69.436,41.622,524.534138
8 Sep 2017 17:06:00.640,-65.881,37.979,523.043565
8 Sep 2017 17:07:00.640,-62.267,35.167,521.437475
8 Sep 2017 17:08:00.640,-58.613,32.904,519.734602
8 Sep 2017 17:09:00.640,-54.930,31.023,517.955360
8 Sep 2017 17:10:00.640,-51.225,29.416,516.121542
8 Sep 2017 17:11:00.640,-47.503,28.010,514.255990
8 Sep 2017 17:12:00.640,-43.766,26.756,512.382237
8 Sep 2017 17:13:00.640,-40.019,25.620,510.524146
8 Sep 2017 17:14:00.640,-36.261,24.576,508.705527
8 Sep 2017 17:15:00.640,-32.495,23.604,506.949755
8 Sep 2017 17:16:00.640,-28.721,22.689,505.279389
8 Sep 2017 17:17:00.640,-24.941,21.821,503.715803
8 Sep 2017 17:18:00.640,-21.156,20.989,502.278830
8 Sep 2017 17:19:00.640,-17.366,20.185,500.986435
8 Sep 2017 17:20:00.640,-13.572,19.404,499.854411
8 Sep 2017 17:21:00.640,-9.774,18.639,498.896121
8 Sep 2017 17:22:00.640,-5.975,17.885,498.122273
8 Sep 2017 17:23:00.640,-2.174,17.139,497.540746
8 Sep 2017 17:24:00.640,1.628,16.394,497.156471
8 Sep 2017 17:25:00.640,5.430,15.648,496.971354
8 Sep 2017 17:26:00.640,9.232,14.896,496.984268
8 Sep 2017 17:27:00.640,13.032,14.133,497.191089
8 Sep 2017 17:28:00.640,16.829,13.353,497.584794
8 Sep 2017 17:29:00.640,20.624,12.553,498.155605
8 Sep 2017 17:30:00.640,24.415,11.724,498.891186
8 Sep 2017 17:31:00.640,28.201,10.860,499.776884
8 Sep 2017 17:32:00.640,31.982,9.952,500.796010
8 Sep 2017 17:33:00.640,35.756,8.987,501.930149
8 Sep 2017 17:34:00.640,39.522,7.952,503.159499
8 Sep 2017 17:35:00.640,43.280,6.827,504.463236
8 Sep 2017 17:36:00.640,47.026,5.588,505.819881
8 Sep 2017 17:37:00.640,50.759,4.201,507.207680
8 Sep 2017 17:38:00.640,54.476,2.618,508.604980
8 Sep 2017 17:39:00.640,58.172,0.771,509.990596
8 Sep 2017 17:40:00.640,61.841,-1.444,511.344168
8 Sep 2017 17:41:00.640,65.471,-4.189,512.646494
8 Sep 2017 17:42:00.640,69.044,-7.729,513.879837
8 Sep 2017 17:43:00.640,72.528,-12.528,515.028203
8 Sep 2017 17:44:00.640,75.857,-19.440,516.077591
8 Sep 2017 17:45:00.640,78.896,-30.105,517.016192
8 Sep 2017 17:46:00.640,81.334,-47.396,517.834566
8 Sep 2017 17:47:00.640,82.560,-73.478,518.525758
8 Sep 2017 17:48:00.640,81.996,-101.852,519.085387
8 Sep 2017 17:49:00.640,79.939,-122.552,519.511679
8 Sep 2017 17:50:00.640,77.085,-135.374,519.805462
8 Sep 2017 17:51:00.640,73.849,-143.481,519.970115
8 Sep 2017 17:52:00.640,70.421,-148.964,520.011473
8 Sep 2017 17:53:00.640,66.884,-152.920,519.937691
8 Sep 2017 17:54:00.640,63.281,-155.933,519.759067
8 Sep 2017 17:55:00.640,59.635,-158.329,519.487832
8 Sep 2017 17:56:00.640,55.959,-160.303,519.137903
8 Sep 2017 17:57:00.640,52.261,-161.978,518.724601
8 Sep 2017 17:58:00.640,48.546,-163.434,518.264359
8 Sep 2017 17:59:00.640,44.818,-164.725,517.774391
8 Sep 2017 18:00:00.640,41.080,-165.889,517.272355
8 Sep 2017 18:01:00.640,37.332,-166.956,516.776011
8 Sep 2017 18:02:00.640,33.577,-167.945,516.302861
8 Sep 2017 18:03:00.640,29.816,-168.873,515.869807
8 Sep 2017 18:04:00.640,26.050,-169.752,515.492812
8 Sep 2017 18:05:00.640,22.279,-170.592,515.186573
8 Sep 2017 18:06:00.640,18.504,-171.401,514.964221
8 Sep 2017 18:07:00.640,14.727,-172.186,514.837054
8 Sep 2017 18:08:00.640,10.948,-172.953,514.814291
8 Sep 2017 18:09:00.640,7.166,-173.708,514.902878
8 Sep 2017 18:10:00.640,3.385,-174.454,515.107330
8 Sep 2017 18:11:00.640,-0.398,-175.196,515.429621
8 Sep 2017 18:12:00.640,-4.179,-175.938,515.869126
8 Sep 2017 18:13:00.640,-7.960,-176.685,516.422607
8 Sep 2017 18:14:00.640,-11.738,-177.441,517.084260
8 Sep 2017 18:15:00.640,-15.515,-178.211,517.845799
8 Sep 2017 18:16:00.640,-19.288,-179.000,518.696601
8 Sep 2017 18:17:00.640,-23.057,-179.815,519.623882
8 Sep 2017 18:18:00.640,-26.822,179.339,520.612930
8 Sep 2017 18:19:00.640,-30.582,178.452,521.647359
8 Sep 2017 18:20:00.640,-34.335,177.514,522.709403
8 Sep 2017 18:21:00.640,-38.081,176.512,523.780238
8 Sep 2017 18:22:00.640,-41.819,175.429,524.840310
8 Sep 2017 18:23:00.640,-45.548,174.244,525.869691
8 Sep 2017 18:24:00.640,-49.264,172.927,526.848430
8 Sep 2017 18:25:00.640,-52.967,171.438,527.756913
8 Sep 2017 18:26:00.640,-56.651,169.717,528.576206
8 Sep 2017 18:27:00.640,-60.312,167.680,529.288396
8 Sep 2017 18:28:00.640,-63.941,165.195,529.876911
8 Sep 2017 18:29:00.640,-67.523,162.050,530.326814
8 Sep 2017 18:30:00.640,-71.034,157.888,530.625076
8 Sep 2017 18:31:00.640,-74.427,152.064,530.760814
8 Sep 2017 18:32:00.640,-77.604,143.360,530.725496
8 Sep 2017 18:33:00.640,-80.354,129.487,530.513110
8 Sep 2017 18:34:00.640,-82.209,107.340,530.120290
8 Sep 2017 18:35:00.640,-82.476,78.578,529.546403
8 Sep 2017 18:36:00.640,-81.012,53.854,528.793593
8 Sep 2017 18:37:00.640,-78.457,37.870,527.866782
8 Sep 2017 18:38:00.640,-75.369,27.961,526.773625
8 Sep 2017 18:39:00.640,-72.021,21.463,525.524425
8 Sep 2017 18:40:00.640,-68.532,16.902,524.132001
8 Sep 2017 18:41:00.640,-64.960,13.507,522.611515
8 Sep 2017 18:42:00.640,-61.334,10.857,520.980266
8 Sep 2017 18:43:00.640,-57.672,8.705,519.257441
8 Sep 2017 18:44:00.640,-53.982,6.903,517.463829
8 Sep 2017 18:45:00.640,-50.273,5.353,515.621519
8 Sep 2017 18:46:00.640,-46.546,3.990,513.753555
8 Sep 2017 18:47:00.640,-42.807,2.769,511.883583
8 Sep 2017 18:48:00.640,-39.057,1.659,510.035480
8 Sep 2017 18:49:00.640,-35.297,0.635,508.232973
8 Sep 2017 18:50:00.640,-31.529,-0.321,506.499252
8 Sep 2017 18:51:00.640,-27.753,-1.223,504.856600
8 Sep 2017 18:52:00.640,-23.972,-2.081,503.326016
8 Sep 2017 18:53:00.640,-20.185,-2.906,501.926877
8 Sep 2017 18:54:00.640,-16.394,-3.703,500.676605
8 Sep 2017 18:55:00.640,-12.599,-4.479,499.590385
8 Sep 2017 18:56:00.640,-8.801,-5.241,498.680907
8 Sep 2017 18:57:00.640,-5.001,-5.992,497.958158
8 Sep 2017 18:58:00.640,-1.200,-6.738,497.429259
8 Sep 2017 18:59:00.640,2.603,-7.482,497.098360
8 Sep 2017 19:00:00.640,6.405,-8.230,496.966577
8 Sep 2017 19:01:00.640,10.206,-8.984,497.032000
8 Sep 2017 19:02:00.640,14.005,-9.751,497.289740
8 Sep 2017 19:03:00.640,17.802,-10.535,497.732040
8 Sep 2017 19:04:00.640,21.596,-11.342,498.348437
8 Sep 2017 19:05:00.640,25.386,-12.179,499.125970
8 Sep 2017 19:06:00.640,29.171,-13.054,500.049424
8 Sep 2017 19:07:00.640,32.950,-13.975,501.101631
8 Sep 2017 19:08:00.640,36.722,-14.957,502.263777
8 Sep 2017 19:09:00.640,40.486,-16.013,503.515759
8 Sep 2017 19:10:00.640,44.241,-17.164,504.836542
8 Sep 2017 19:11:00.640,47.984,-18.437,506.204534
8 Sep 2017 19:12:00.640,51.713,-19.869,507.597967
8 Sep 2017 19:13:00.640,55.425,-21.512,508.995267
8 Sep 2017 19:14:00.640,59.115,-23.442,510.375426
8 Sep 2017 19:15:00.640,62.775,-25.774,511.718346
8 Sep 2017 19:16:00.640,66.393,-28.692,513.005167
8 Sep 2017 19:17:00.640,69.947,-32.499,514.218574
8 Sep 2017 19:18:00.640,73.399,-37.735,515.343060
8 Sep 2017 19:19:00.640,76.671,-45.408,516.365166
8 Sep 2017 19:20:00.640,79.596,-57.448,517.273676
8 Sep 2017 19:21:00.640,81.795,-76.961,518.059776
8 Sep 2017 19:22:00.640,82.592,-104.724,518.717167
8 Sep 2017 19:23:00.640,81.582,-131.734,519.242134
8 Sep 2017 19:24:00.640,79.262,-150.138,519.633575
8 Sep 2017 19:25:00.640,76.282,-161.478,519.892981
8 Sep 2017 19:26:00.640,72.986,-168.764,520.024375
8 Sep 2017 19:27:00.640,69.523,-173.779,520.034203
8 Sep 2017 19:28:00.640,65.967,-177.451,519.931192
8 Sep 2017 19:29:00.640,62.351,179.719,519.726164
8 Sep 2017 19:30:00.640,58.697,177.446,519.431811
8 Sep 2017 19:31:00.640,55.014,175.558,519.062442
8 Sep 2017 19:32:00.640,51.312,173.945,518.633703
8 Sep 2017 19:33:00.640,47.593,172.536,518.162262
8 Sep 2017 19:34:00.640,43.862,171.281,517.665489
8 Sep 2017 19:35:00.640,40.121,170.143,517.161111
8 Sep 2017 19:36:00.640,36.372,169.098,516.666862
8 Sep 2017 19:37:00.640,32.615,168.126,516.200136
8 Sep 2017 19:38:00.640,28.853,167.212,515.777635
8 Sep 2017 19:39:00.640,25.085,166.344,515.415036
8 Sep 2017 19:40:00.640,21.313,165.512,515.126676
8 Sep 2017 19:41:00.640,17.538,164.710,514.925252
8 Sep 2017 19:42:00.640,13.760,163.930,514.821560
8 Sep 2017 19:43:00.640,9.980,163.167,514.824268
8 Sep 2017 19:44:00.640,6.199,162.415,514.939722
8 Sep 2017 19:45:00.640,2.417,161.671,515.171808
8 Sep 2017 19:46:00.640,-1.366,160.929,515.521848
8 Sep 2017 19:47:00.640,-5.147,160.186,515.988558
8 Sep 2017 19:48:00.640,-8.927,159.437,516.568050
8 Sep 2017 19:49:00.640,-12.705,158.677,517.253883
8 Sep 2017 19:50:00.640,-16.481,157.903,518.037168
8 Sep 2017 19:51:00.640,-20.253,157.108,518.906720
8 Sep 2017 19:52:00.640,-24.021,156.286,519.849247
8 Sep 2017 19:53:00.640,-27.785,155.430,520.849592
8 Sep 2017 19:54:00.640,-31.543,154.531,521.890994
8 Sep 2017 19:55:00.640,-35.295,153.578,522.955395
8 Sep 2017 19:56:00.640,-39.039,152.557,524.023756
8 Sep 2017 19:57:00.640,-42.775,151.451,525.076402
8 Sep 2017 19:58:00.640,-46.500,150.235,526.093370
8 Sep 2017 19:59:00.640,-50.214,148.879,527.054769
8 Sep 2017 20:00:00.640,-53.912,147.336,527.941127
8 Sep 2017 20:01:00.640,-57.591,145.544,528.733747
8 Sep 2017 20:02:00.640,-61.245,143.407,529.415033
8 Sep 2017 20:03:00.640,-64.864,140.778,529.968806
8 Sep 2017 20:04:00.640,-68.431,137.414,530.380595
8 Sep 2017 20:05:00.640,-71.917,132.904,530.637902
8 Sep 2017 20:06:00.640,-75.266,126.492,530.730428
8 Sep 2017 20:07:00.640,-78.362,116.736,530.650271
8 Sep 2017 20:08:00.640,-80.941,101.018,530.392088
8 Sep 2017 20:09:00.640,-82.453,76.585,529.953203
8 Sep 2017 20:10:00.640,-82.247,47.765,529.333691
8 Sep 2017 20:11:00.640,-80.433,25.304,528.536409
8 Sep 2017 20:12:00.640,-77.702,11.197,527.566980
8 Sep 2017 20:13:00.640,-74.530,2.361,526.433746
8 Sep 2017 20:14:00.640,-71.138,-3.537,525.147663
8 Sep 2017 20:15:00.640,-67.624,-7.743,523.722164
8 Sep 2017 20:16:00.640,-64.035,-10.916,522.172976
8 Sep 2017 20:17:00.640,-60.399,-13.421,520.517901
8 Sep 2017 20:18:00.640,-56.729,-15.471,518.776557
8 Sep 2017 20:19:00.640,-53.034,-17.201,516.970092
8 Sep 2017 20:20:00.640,-49.319,-18.698,515.120864
8 Sep 2017 20:21:00.640,-45.590,-20.021,513.252098
8 Sep 2017 20:22:00.640,-41.847,-21.210,511.387529
8 Sep 2017 20:23:00.640,-38.094,-22.297,509.551021
8 Sep 2017 20:24:00.640,-34.332,-23.302,507.766192
8 Sep 2017 20:25:00.640,-30.562,-24.243,506.056025
8 Sep 2017 20:26:00.640,-26.785,-25.132,504.442498
8 Sep 2017 20:27:00.640,-23.002,-25.981,502.946218
8 Sep 2017 20:28:00.640,-19.214,-26.798,501.586077
8 Sep 2017 20:29:00.640,-15.422,-27.589,500.378943
8 Sep 2017 20:30:00.640,-11.626,-28.362,499.339370
8 Sep 2017 20:31:00.640,-7.827,-29.120,498.479363
8 Sep 2017 20:32:00.640,-4.027,-29.869,497.808176
